application_id,gender,age,region,income,credit_score,loan_amount,employment_type,existing_loans,rejected
APP101091,Female,42,Tier3,57199.0,547.0,371298.0,Salaried,3,1
APP101092,Male,40,Tier2,21732.0,595.0,403656.0,Self-employed,0,0
APP101093,Male,42,Tier1,75176.0,765.0,305325.0,Salaried,0,1
APP101094,Female,63,Tier2,53246.0,687.0,290898.0,Self-employed,1,0
APP101095,Male,64,Tier2,70790.0,545.0,609531.0,Self-employed,1,0
APP101096,Male,28,Tier3,68805.0,708.0,480083.0,Self-employed,1,1
APP101097,Female,26,Tier2,39534.0,635.0,425032.0,Salaried,4,1
APP101098,Female,32,Tier2,36704.0,610.0,319681.0,Salaried,4,0
APP101099,Male,58,Tier2,68107.0,588.0,149139.0,Self-employed,3,1
APP101100,Male,41,Tier2,48935.0,760.0,469108.0,Salaried,0,0
APP101101,Male,59,Tier1,73729.0,523.0,321644.0,Self-employed,4,0
APP101102,Female,49,Tier3,51436.0,613.0,213425.0,Salaried,4,1
APP101103,Female,45,Tier3,75468.0,690.0,263529.0,Salaried,0,0
APP101104,Male,34,Tier2,63466.0,806.0,155073.0,Salaried,1,0
APP101105,Female,36,Tier2,60759.0,724.0,458599.0,Self-employed,3,0
APP101106,Male,28,Tier1,47520.0,612.0,402456.0,Salaried,0,0
APP101107,Male,44,Tier2,59649.0,802.0,327245.0,Salaried,0,0
APP101108,Female,34,Tier2,78857.0,572.0,293582.0,Self-employed,3,1
APP101109,Male,34,Tier2,53916.0,701.0,197900.0,Salaried,1,0
APP101110,Male,23,Tier1,65623.0,719.0,50000.0,Self-employed,2,1
APP101111,Male,56,Tier2,55927.0,610.0,88061.0,Salaried,3,0
APP101112,Female,62,Tier1,57492.0,736.0,188603.0,Salaried,2,0
APP101113,Female,43,Tier2,89468.0,639.0,166055.0,Salaried,3,0
APP101114,Female,45,Tier2,79035.0,736.0,343404.0,Salaried,0,0
APP101115,Male,61,Tier1,56588.0,533.0,421724.0,Self-employed,0,0
APP101116,Male,43,Tier2,59289.0,707.0,280734.0,Salaried,1,0
APP101117,Female,48,Tier3,40963.0,647.0,511338.0,Salaried,1,1
APP101118,Male,40,Tier2,51541.0,772.0,182565.0,Salaried,1,0
APP101119,Female,44,Tier1,61188.0,676.0,279669.0,Self-employed,3,1
APP101120,Female,44,Tier2,72012.0,780.0,292352.0,Self-employed,0,0
APP101121,Male,52,Tier1,69984.0,721.0,463828.0,Salaried,0,0
APP101122,Female,47,Tier2,32815.0,670.0,315883.0,Salaried,1,1
APP101123,Male,43,Tier2,74540.0,743.0,320035.0,Salaried,1,0
APP101124,Male,25,Tier1,53225.0,744.0,51774.0,Self-employed,0,0
APP101125,Female,60,Tier2,35260.0,718.0,165014.0,Salaried,0,1
APP101126,Male,60,Tier2,81728.0,497.0,464393.0,Salaried,2,0
APP101127,Female,29,Tier3,84266.0,601.0,50000.0,Self-employed,0,1
APP101128,Female,34,Tier1,60275.0,791.0,501449.0,Salaried,0,1
APP101129,Female,63,Tier1,69176.0,580.0,374950.0,Self-employed,4,1
APP101130,Female,35,Tier2,70349.0,751.0,187872.0,Salaried,0,1
APP101131,Male,56,Tier1,82915.0,737.0,175193.0,Unemployed,0,1
APP101132,Male,55,Tier2,69561.0,622.0,584393.0,Salaried,0,1
APP101133,Female,59,Tier1,28446.0,520.0,511711.0,Salaried,2,0
APP101134,Female,22,Tier1,95196.0,634.0,282084.0,Salaried,3,0
APP101135,Male,42,Tier2,76313.0,846.0,320189.0,Salaried,3,0
APP101136,Male,46,Tier1,44810.0,611.0,203073.0,Self-employed,3,1
APP101137,Male,57,Tier2,34407.0,616.0,320218.0,Salaried,0,1
APP101138,Male,31,Tier1,65096.0,600.0,198914.0,Salaried,1,1
APP101139,Female,35,Tier2,49435.0,777.0,288219.0,Self-employed,3,0
APP101140,Male,29,Tier2,61600.0,661.0,571549.0,Salaried,3,0
APP101141,Female,54,Tier3,69868.0,630.0,285658.0,Self-employed,1,0
APP101142,Female,64,Tier3,43671.0,793.0,142797.0,Self-employed,4,1
APP101143,Female,28,Tier2,32678.0,726.0,95044.0,Salaried,4,0
APP101144,Male,32,Tier2,62716.0,606.0,319068.0,Self-employed,3,0
APP101145,Male,35,Tier1,44332.0,582.0,185866.0,Self-employed,3,1
APP101146,Female,60,Tier2,57922.0,773.0,336990.0,Self-employed,4,0
APP101147,Female,41,Tier1,28133.0,681.0,57075.0,Salaried,3,1
APP101148,Male,34,Tier2,49956.0,556.0,403538.0,Salaried,2,0
APP101149,Female,35,Tier1,69299.0,537.0,140975.0,Unemployed,1,1
APP101150,Male,47,Tier3,67119.0,591.0,306945.0,Salaried,1,1
APP101151,Female,38,Tier2,39233.0,581.0,249255.0,Salaried,4,1
APP101152,Male,28,Tier2,31635.0,516.0,557758.0,Salaried,1,1
APP101153,Male,57,Tier2,55315.0,592.0,325723.0,Self-employed,3,1
APP101154,Male,40,Tier1,66221.0,606.0,591821.0,Self-employed,2,0
APP101155,Male,33,Tier1,63104.0,643.0,384111.0,Unemployed,1,1
APP101156,Male,53,Tier3,44757.0,815.0,513811.0,Unemployed,2,1
APP101157,Male,54,Tier3,60956.0,659.0,268680.0,Salaried,0,0
APP101158,Male,28,Tier1,85047.0,667.0,351825.0,Self-employed,3,0
APP101159,Female,25,Tier2,59103.0,721.0,482797.0,Salaried,0,0
APP101160,Male,23,Tier2,22337.0,661.0,435744.0,Salaried,0,1
APP101161,Female,54,Tier1,59064.0,712.0,379649.0,Salaried,1,0
APP101162,Female,48,Tier2,95879.0,702.0,250810.0,Unemployed,2,0
APP101163,Male,56,Tier1,29252.0,690.0,276184.0,Salaried,1,0
APP101164,Male,48,Tier1,55594.0,850.0,470649.0,Salaried,4,0
APP101165,Female,39,Tier2,50473.0,753.0,501887.0,Salaried,4,1
APP101166,Female,47,Tier1,56918.0,593.0,211071.0,Salaried,1,1
APP101167,Male,53,Tier3,58885.0,710.0,188436.0,Salaried,4,1
APP101168,Female,39,Tier2,77799.0,617.0,164380.0,Salaried,0,1
APP101169,Male,61,Tier3,56696.0,716.0,424455.0,Salaried,0,1
APP101170,Male,60,Tier2,80545.0,570.0,160579.0,Salaried,1,1
APP101171,Female,56,Tier3,52647.0,591.0,422641.0,Self-employed,4,1
APP101172,Male,64,Tier2,47997.0,708.0,381854.0,Self-employed,2,0
APP101173,Female,38,Tier2,41616.0,760.0,218236.0,Self-employed,3,1
APP101174,Male,26,Tier2,18658.0,720.0,534579.0,Salaried,3,1
APP101175,Female,42,Tier3,60516.0,748.0,80661.0,Salaried,2,1
APP101176,Male,54,Tier1,96080.0,710.0,548930.0,Salaried,4,1
APP101177,Male,55,Tier2,64165.0,694.0,347833.0,Unemployed,4,1
APP101178,Male,38,Tier3,68735.0,640.0,50000.0,Salaried,2,1
APP101179,Male,34,Tier2,46739.0,745.0,538782.0,Salaried,3,1
APP101180,Female,41,Tier3,50113.0,762.0,445832.0,Unemployed,3,1
APP101181,Male,56,Tier2,74693.0,675.0,235768.0,Unemployed,2,0
APP101182,Male,24,Tier1,95174.0,671.0,155292.0,Salaried,0,1
APP101183,Male,36,Tier2,84759.0,807.0,64640.0,Self-employed,1,0
APP101184,Male,31,Tier2,71105.0,678.0,662317.0,Salaried,4,0
APP101185,Female,56,Tier1,55703.0,686.0,161493.0,Salaried,1,1
APP101186,Male,42,Tier1,59194.0,719.0,110462.0,Salaried,3,0
APP101187,Female,25,Tier1,39930.0,672.0,340188.0,Unemployed,4,1
APP101188,Male,33,Tier3,26037.0,614.0,54316.0,Salaried,3,1
APP101189,Female,23,Tier3,32464.0,710.0,152768.0,Self-employed,1,1
APP101190,Male,42,Tier2,55996.0,677.0,449245.0,Salaried,4,0
APP101191,Male,64,Tier1,49160.0,827.0,369632.0,Self-employed,0,1
APP101192,Female,46,Tier2,25611.0,743.0,242045.0,Self-employed,3,0
APP101193,Female,59,Tier3,54254.0,632.0,302746.0,Self-employed,1,1
APP101194,Female,53,Tier2,48631.0,738.0,233629.0,Unemployed,3,1
APP101195,Male,59,Tier1,31543.0,705.0,290700.0,Self-employed,2,1
APP101196,Male,35,Tier1,47596.0,785.0,185728.0,Self-employed,2,1
APP101197,Female,62,Tier3,48581.0,638.0,212964.0,Salaried,1,0
APP101198,Male,32,Tier3,42667.0,695.0,208398.0,Unemployed,2,0
APP101199,Female,40,Tier1,73533.0,672.0,191121.0,Salaried,4,1
APP101200,Female,51,Tier3,16942.0,685.0,456587.0,Salaried,4,1
APP101201,Female,34,Tier1,15284.0,609.0,415518.0,Salaried,2,0
APP101202,Female,33,Tier1,55066.0,726.0,160146.0,Salaried,4,1
APP101203,Female,27,Tier3,56923.0,713.0,120841.0,Salaried,4,1
APP101204,Male,22,Tier2,63084.0,783.0,276409.0,Salaried,3,0
APP101205,Male,43,Tier2,44221.0,679.0,623293.0,Salaried,2,1
APP101206,Female,64,Tier3,36642.0,647.0,145844.0,Unemployed,0,1
APP101207,Male,31,Tier3,54854.0,743.0,275816.0,Unemployed,2,1
APP101208,Male,40,Tier1,46168.0,616.0,313308.0,Salaried,1,0
APP101209,Male,62,Tier2,86021.0,767.0,283704.0,Unemployed,0,1
APP101210,Female,55,Tier3,48515.0,767.0,231269.0,Salaried,4,0
APP101211,Female,22,Tier2,53936.0,781.0,473262.0,Salaried,1,1
APP101212,Female,43,Tier3,104508.0,710.0,368169.0,Unemployed,3,0
APP101213,Male,28,Tier2,51105.0,641.0,426871.0,Self-employed,4,1
APP101214,Male,32,Tier1,66123.0,689.0,388407.0,Self-employed,2,1
APP101215,Male,32,Tier1,67926.0,710.0,434092.0,Salaried,3,0
APP101216,Male,48,Tier3,69628.0,635.0,537661.0,Salaried,3,0
APP101217,Female,30,Tier3,60790.0,787.0,499657.0,Salaried,2,1
APP101218,Female,32,Tier1,58877.0,726.0,648721.0,Unemployed,4,1
APP101219,Male,31,Tier1,57007.0,609.0,482601.0,Salaried,4,1
APP101220,Male,37,Tier3,43480.0,831.0,199583.0,Salaried,1,0
APP101221,Male,50,Tier1,61510.0,688.0,427097.0,Salaried,4,0
APP101222,Female,39,Tier1,95573.0,592.0,406565.0,Self-employed,0,0
APP101223,Female,36,Tier3,79214.0,614.0,588044.0,Salaried,0,1
APP101224,Male,44,Tier3,61078.0,799.0,154926.0,Self-employed,2,0
APP101225,Female,48,Tier3,72117.0,826.0,383693.0,Salaried,3,0
APP101226,Male,22,Tier2,37616.0,761.0,197839.0,Salaried,2,1
APP101227,Male,60,Tier1,49790.0,786.0,376882.0,Salaried,3,1
APP101228,Female,61,Tier3,73957.0,777.0,267788.0,Salaried,1,1
APP101229,Male,47,Tier1,84743.0,725.0,371920.0,Self-employed,4,0
APP101230,Male,46,Tier1,39583.0,706.0,88449.0,Self-employed,4,1
APP101231,Female,51,Tier3,45328.0,723.0,418984.0,Salaried,0,0
APP101232,Male,40,Tier2,98628.0,739.0,330909.0,Salaried,2,1
APP101233,Female,37,Tier3,56925.0,621.0,322829.0,Salaried,1,1
APP101234,Male,37,Tier1,91467.0,739.0,592534.0,Self-employed,3,1
APP101235,Male,28,Tier3,59137.0,797.0,242627.0,Unemployed,2,1
APP101236,Male,58,Tier2,59924.0,663.0,351340.0,Self-employed,1,0
APP101237,Male,35,Tier2,48890.0,655.0,315041.0,Salaried,1,0
APP101238,Male,34,Tier3,73851.0,718.0,329706.0,Salaried,1,0
APP101239,Male,63,Tier2,82156.0,628.0,633271.0,Unemployed,0,1
APP101240,Female,43,Tier2,34300.0,575.0,309571.0,Salaried,0,0
APP101241,Male,48,Tier2,47951.0,772.0,214908.0,Self-employed,3,0
APP101242,Male,32,Tier3,73302.0,644.0,580635.0,Unemployed,4,1
APP101243,Male,33,Tier3,52409.0,681.0,253847.0,Self-employed,2,1
APP101244,Male,53,Tier2,45132.0,631.0,59223.0,Self-employed,4,0
APP101245,Male,41,Tier1,75191.0,782.0,188873.0,Salaried,0,0
APP101246,Female,28,Tier1,77069.0,748.0,113012.0,Unemployed,4,1
APP101247,Male,57,Tier3,46007.0,661.0,50000.0,Salaried,2,1
APP101248,Female,39,Tier3,59247.0,586.0,245548.0,Unemployed,3,1
APP101249,Female,50,Tier3,30831.0,652.0,289468.0,Salaried,0,1
APP101250,Male,36,Tier1,37090.0,726.0,477079.0,Self-employed,3,1
APP101251,Male,46,Tier2,57483.0,695.0,394410.0,Unemployed,1,0
APP101252,Male,55,Tier3,55628.0,689.0,387575.0,Salaried,4,1
APP101253,Female,60,Tier3,35662.0,697.0,166018.0,Salaried,3,1
APP101254,Male,30,Tier1,40681.0,741.0,432740.0,Salaried,4,1
APP101255,Female,50,Tier2,33699.0,677.0,508685.0,Self-employed,4,1
APP101256,Female,61,Tier1,64101.0,716.0,359186.0,Self-employed,3,1
APP101257,Female,49,Tier2,15647.0,601.0,363378.0,Salaried,1,1
APP101258,Male,28,Tier1,34768.0,850.0,110296.0,Self-employed,1,0
APP101259,Female,30,Tier1,17741.0,657.0,458165.0,Unemployed,4,1
APP101260,Male,30,Tier1,63380.0,696.0,567125.0,Self-employed,3,0
APP101261,Male,26,Tier3,18945.0,725.0,348443.0,Self-employed,4,1
APP101262,Male,54,Tier2,55635.0,647.0,210846.0,Unemployed,3,1
APP101263,Female,63,Tier3,87790.0,681.0,275701.0,Self-employed,3,1
APP101264,Female,44,Tier2,88469.0,680.0,236937.0,Salaried,0,0
APP101265,Female,47,Tier2,18882.0,607.0,245933.0,Unemployed,4,1
APP101266,Male,55,Tier2,60968.0,715.0,397197.0,Salaried,1,0
APP101267,Female,39,Tier2,35221.0,548.0,341920.0,Unemployed,1,1
APP101268,Male,42,Tier2,31137.0,820.0,450590.0,Self-employed,0,1
APP101269,Male,47,Tier2,52731.0,743.0,355635.0,Self-employed,0,0
APP101270,Female,35,Tier3,79566.0,731.0,170387.0,Salaried,1,0
APP101271,Male,24,Tier3,66993.0,541.0,224896.0,Salaried,4,1
APP101272,Male,46,Tier1,40697.0,617.0,215574.0,Salaried,4,1
APP101273,Female,57,Tier2,69101.0,791.0,272029.0,Self-employed,2,1
APP101274,Male,25,Tier1,15000.0,850.0,569207.0,Self-employed,1,1
APP101275,Male,31,Tier1,39941.0,776.0,593235.0,Salaried,1,0
APP101276,Male,33,Tier2,38522.0,763.0,425490.0,Salaried,4,0
APP101277,Male,56,Tier2,56566.0,722.0,317815.0,Self-employed,0,1
APP101278,Female,43,Tier2,50943.0,612.0,95752.0,Salaried,0,0
APP101279,Female,44,Tier1,52171.0,760.0,333001.0,Salaried,0,1
APP101280,Male,49,Tier3,51506.0,592.0,181499.0,Salaried,4,0
APP101281,Male,33,Tier3,55448.0,583.0,544578.0,Self-employed,0,1
APP101282,Male,52,Tier2,65803.0,578.0,59084.0,Salaried,4,0
APP101283,Female,23,Tier3,57987.0,758.0,357673.0,Self-employed,0,1
APP101284,Female,26,Tier1,49313.0,675.0,168864.0,Salaried,2,1
APP101285,Female,57,Tier2,63035.0,688.0,298573.0,Salaried,4,1
APP101286,Male,50,Tier3,71522.0,679.0,399910.0,Self-employed,0,0
APP101287,Male,29,Tier3,43879.0,590.0,453295.0,Unemployed,1,1
APP101288,Male,40,Tier3,53812.0,626.0,290896.0,Salaried,3,0
APP101289,Female,24,Tier2,78238.0,630.0,414182.0,Self-employed,4,1
APP101290,Male,50,Tier3,32945.0,568.0,200629.0,Self-employed,4,1
APP101291,Female,54,Tier2,91094.0,640.0,336831.0,Unemployed,0,1
APP101292,Female,33,Tier1,28217.0,593.0,450331.0,Salaried,3,0
APP101293,Male,37,Tier1,48093.0,726.0,349815.0,Salaried,1,1
APP101294,Male,32,Tier3,35996.0,733.0,220598.0,Salaried,2,1
APP101295,Male,38,Tier2,98759.0,577.0,258144.0,Self-employed,4,1
APP101296,Male,33,Tier2,44933.0,656.0,452348.0,Self-employed,4,0
APP101297,Male,32,Tier3,44983.0,828.0,136223.0,Salaried,0,0
APP101298,Female,40,Tier2,47585.0,602.0,158353.0,Salaried,2,0
APP101299,Male,58,Tier2,56912.0,714.0,390238.0,Salaried,1,0
APP101300,Male,54,Tier2,48431.0,688.0,234128.0,Salaried,3,0
APP101301,Female,34,Tier2,52342.0,767.0,82041.0,Unemployed,4,1
APP101302,Female,62,Tier3,15000.0,704.0,502623.0,Salaried,1,1
APP101303,Male,31,Tier2,56143.0,645.0,135060.0,Self-employed,0,0
APP101304,Female,61,Tier2,55356.0,685.0,270085.0,Salaried,0,0
APP101305,Female,35,Tier2,75771.0,687.0,207072.0,Self-employed,0,0
APP101306,Female,45,Tier2,81181.0,673.0,255347.0,Self-employed,1,1
APP101307,Female,30,Tier3,51246.0,574.0,167307.0,Salaried,4,1
APP101308,Male,54,Tier1,71325.0,779.0,407142.0,Self-employed,1,0
APP101309,Female,35,Tier3,32969.0,765.0,316624.0,Self-employed,2,0
APP101310,Male,59,Tier2,70347.0,596.0,447548.0,Unemployed,3,1
APP101311,Female,25,Tier1,43550.0,656.0,208625.0,Salaried,3,0
APP101312,Female,43,Tier2,31306.0,662.0,619953.0,Salaried,1,0
APP101313,Male,28,Tier2,51288.0,587.0,50000.0,Salaried,0,0
APP101314,Male,60,Tier2,83009.0,531.0,62230.0,Self-employed,0,1
APP101315,Female,39,Tier3,58620.0,626.0,562963.0,Salaried,1,0
APP101316,Female,51,Tier1,84930.0,651.0,371106.0,Unemployed,0,0
APP101317,Male,59,Tier1,40025.0,565.0,351208.0,Salaried,2,0
APP101318,Female,45,Tier2,75957.0,694.0,364691.0,Unemployed,3,1
APP101319,Female,24,Tier2,41957.0,773.0,385681.0,Salaried,3,1
APP101320,Male,31,Tier2,59507.0,747.0,344965.0,Salaried,4,0
APP101321,Male,31,Tier3,59334.0,670.0,155114.0,Salaried,1,1
APP101322,Male,61,Tier2,68230.0,533.0,422729.0,Self-employed,3,1
APP101323,Female,61,Tier1,60015.0,737.0,399102.0,Self-employed,4,0
APP101324,Male,42,Tier2,40216.0,692.0,514265.0,Salaried,0,1
APP101325,Female,60,Tier1,72606.0,714.0,564636.0,Salaried,3,1
APP101326,Male,32,Tier2,89633.0,835.0,349571.0,Unemployed,0,1
APP101327,Female,51,Tier1,43324.0,614.0,115868.0,Salaried,2,1
APP101328,Male,38,Tier2,18295.0,450.0,565878.0,Salaried,4,1
APP101329,Male,32,Tier3,64986.0,596.0,147278.0,Self-employed,2,1
APP101330,Female,32,Tier2,48376.0,719.0,350695.0,Salaried,2,1
APP101331,Male,40,Tier1,52378.0,682.0,261490.0,Salaried,3,0
APP101332,Male,36,Tier1,66124.0,583.0,235406.0,Salaried,2,0
APP101333,Female,31,Tier2,45872.0,566.0,414645.0,Self-employed,3,0
APP101334,Female,36,Tier2,49623.0,652.0,336669.0,Salaried,4,1
APP101335,Female,27,Tier1,52998.0,580.0,376986.0,Unemployed,0,1
APP101336,Male,63,Tier3,84395.0,722.0,177647.0,Salaried,2,1
APP101337,Female,38,Tier2,55601.0,647.0,273889.0,Unemployed,4,1
APP101338,Female,26,Tier2,30287.0,630.0,184570.0,Salaried,1,0
APP101339,Male,46,Tier1,31082.0,619.0,270139.0,Salaried,2,1
APP101340,Male,59,Tier2,57785.0,701.0,282186.0,Salaried,3,0
APP101341,Female,37,Tier1,32411.0,683.0,576646.0,Salaried,4,1
APP101342,Male,58,Tier1,23754.0,696.0,261092.0,Salaried,1,1
APP101343,Female,48,Tier2,67711.0,694.0,50000.0,Self-employed,4,1
APP101344,Female,53,Tier2,68690.0,674.0,509264.0,Self-employed,3,0
APP101345,Female,34,Tier3,47637.0,597.0,367389.0,Self-employed,0,0
APP101346,Male,23,Tier3,60873.0,622.0,280348.0,Salaried,4,1
APP101347,Male,36,Tier1,58762.0,648.0,234418.0,Self-employed,1,0
APP101348,Male,61,Tier1,67048.0,845.0,157961.0,Salaried,1,0
APP101349,Male,55,Tier3,67095.0,572.0,590707.0,Self-employed,2,1
APP101350,Female,55,Tier3,15000.0,646.0,307777.0,Self-employed,2,1
APP101351,Female,59,Tier3,50190.0,688.0,50000.0,Salaried,2,1
APP101352,Male,38,Tier1,65358.0,656.0,349161.0,Salaried,0,0
APP101353,Male,35,Tier1,46791.0,766.0,480926.0,Unemployed,4,0
APP101354,Female,61,Tier1,55724.0,655.0,323465.0,Salaried,1,1
APP101355,Male,46,Tier3,70014.0,661.0,164761.0,Self-employed,0,0
APP101356,Male,34,Tier2,56619.0,745.0,151339.0,Unemployed,2,1
APP101357,Male,33,Tier2,85158.0,825.0,162402.0,Salaried,3,0
APP101358,Female,59,Tier2,77540.0,793.0,528249.0,Salaried,0,0
APP101359,Male,24,Tier1,52629.0,669.0,289250.0,Salaried,4,0
APP101360,Female,24,Tier2,51039.0,676.0,50000.0,Self-employed,3,1
APP101361,Male,53,Tier1,15000.0,684.0,357620.0,Salaried,4,1
APP101362,Female,22,Tier2,48470.0,692.0,321156.0,Salaried,3,0
APP101363,Male,29,Tier2,27935.0,612.0,232666.0,Salaried,0,0
APP101364,Male,64,Tier2,59425.0,755.0,146939.0,Unemployed,1,0
APP101365,Male,40,Tier1,58057.0,697.0,140416.0,Self-employed,4,1
APP101366,Male,53,Tier3,68917.0,676.0,462995.0,Self-employed,2,0
APP101367,Male,42,Tier2,82933.0,578.0,337127.0,Unemployed,0,0
APP101368,Male,25,Tier1,54475.0,685.0,371797.0,Self-employed,0,1
APP101369,Male,29,Tier1,100608.0,529.0,336714.0,Unemployed,2,1
APP101370,Male,54,Tier2,59649.0,633.0,349153.0,Salaried,2,0
APP101371,Female,26,Tier1,28796.0,635.0,229741.0,Salaried,1,0
APP101372,Male,47,Tier1,43759.0,703.0,269126.0,Self-employed,0,0
APP101373,Female,36,Tier1,47545.0,830.0,474737.0,Salaried,3,0
APP101374,Female,37,Tier1,66843.0,726.0,512189.0,Salaried,2,0
APP101375,Male,62,Tier2,36055.0,796.0,116686.0,Self-employed,0,0
APP101376,Female,48,Tier2,49040.0,732.0,268761.0,Self-employed,0,0
APP101377,Female,48,Tier1,51779.0,770.0,425893.0,Salaried,1,0
APP101378,Female,37,Tier2,46038.0,829.0,582312.0,Salaried,2,1
APP101379,Male,38,Tier1,71228.0,621.0,567294.0,Salaried,1,0
APP101380,Male,51,Tier1,67826.0,616.0,180636.0,Salaried,0,0
APP101381,Male,23,Tier1,78331.0,734.0,491257.0,Salaried,4,0
APP101382,Male,32,Tier3,48379.0,680.0,308795.0,Salaried,3,0
APP101383,Female,47,Tier3,79051.0,698.0,456662.0,Self-employed,2,1
APP101384,Female,48,Tier2,27720.0,660.0,418242.0,Salaried,1,0
APP101385,Male,25,Tier1,27232.0,632.0,110405.0,Salaried,3,0
APP101386,Female,55,Tier1,30724.0,810.0,382496.0,Self-employed,4,0
APP101387,Male,45,Tier1,55184.0,592.0,450854.0,Salaried,3,1
APP101388,Female,32,Tier3,79048.0,735.0,296977.0,Salaried,1,1
APP101389,Male,54,Tier1,42957.0,722.0,263053.0,Salaried,1,0
APP101390,Female,64,Tier3,45466.0,554.0,64250.0,Self-employed,4,1
APP101391,Female,40,Tier2,50680.0,614.0,402543.0,Salaried,0,1
APP101392,Male,34,Tier2,66457.0,627.0,331312.0,Salaried,1,1
APP101393,Male,34,Tier3,45447.0,725.0,161672.0,Salaried,0,0
APP101394,Female,47,Tier1,44332.0,651.0,251124.0,Self-employed,3,1
APP101395,Male,24,Tier3,28092.0,673.0,323175.0,Self-employed,2,0
APP101396,Male,42,Tier1,43566.0,563.0,216205.0,Unemployed,0,1
APP101397,Female,23,Tier3,78549.0,850.0,300402.0,Self-employed,4,0
APP101398,Female,23,Tier2,56819.0,686.0,50000.0,Salaried,2,0
APP101399,Male,40,Tier1,40203.0,720.0,502413.0,Salaried,1,1
APP101400,Male,54,Tier3,79723.0,637.0,302386.0,Salaried,4,0
APP101401,Male,59,Tier1,43296.0,628.0,135097.0,Salaried,3,1
APP101402,Female,25,Tier1,83399.0,833.0,50000.0,Salaried,0,0
APP101403,Male,32,Tier3,83072.0,527.0,454370.0,Salaried,4,1
APP101404,Male,40,Tier2,56120.0,702.0,383714.0,Self-employed,0,0
APP101405,Male,46,Tier3,25029.0,583.0,331603.0,Self-employed,4,1
APP101406,Female,64,Tier2,100790.0,648.0,429547.0,Salaried,1,0
APP101407,Male,51,Tier2,62746.0,629.0,429135.0,Salaried,1,0
APP101408,Female,45,Tier1,48522.0,601.0,329166.0,Salaried,0,1
APP101409,Female,24,Tier1,74123.0,683.0,261868.0,Salaried,4,1
APP101410,Female,25,Tier3,69046.0,475.0,237429.0,Salaried,2,1
APP101411,Female,28,Tier1,81219.0,655.0,363141.0,Salaried,3,1
APP101412,Female,50,Tier2,41753.0,673.0,509555.0,Salaried,4,1
APP101413,Female,36,Tier1,61369.0,571.0,284565.0,Unemployed,2,1
APP101414,Male,32,Tier1,31283.0,801.0,521472.0,Salaried,1,0
APP101415,Female,50,Tier2,68327.0,632.0,355973.0,Salaried,3,1
APP101416,Male,57,Tier3,54541.0,661.0,357104.0,Salaried,2,0
APP101417,Male,40,Tier3,60620.0,633.0,660766.0,Salaried,1,0
APP101418,Female,59,Tier3,52073.0,673.0,547902.0,Salaried,4,1
APP101419,Female,53,Tier1,49980.0,785.0,551791.0,Unemployed,4,1
APP101420,Female,52,Tier2,37635.0,850.0,180358.0,Salaried,1,0
APP101421,Male,59,Tier1,70809.0,740.0,628827.0,Salaried,3,0
APP101422,Male,29,Tier2,84794.0,767.0,287667.0,Unemployed,4,1
APP101423,Male,54,Tier1,43867.0,817.0,265876.0,Salaried,3,0
APP101424,Male,63,Tier2,66071.0,700.0,50000.0,Salaried,0,1
APP101425,Male,64,Tier1,63644.0,806.0,348944.0,Self-employed,4,1
APP101426,Male,46,Tier3,55162.0,743.0,137497.0,Salaried,0,0
APP101427,Male,54,Tier3,24468.0,692.0,361238.0,Unemployed,3,1
APP101428,Female,60,Tier3,28968.0,708.0,125765.0,Salaried,2,0
APP101429,Male,58,Tier1,39380.0,534.0,569655.0,Self-employed,0,1
APP101430,Female,60,Tier3,15000.0,703.0,382736.0,Salaried,3,0
APP101431,Female,57,Tier1,83161.0,557.0,641981.0,Self-employed,1,0
APP101432,Male,38,Tier1,62354.0,550.0,146546.0,Self-employed,4,1
APP101433,Male,53,Tier1,54401.0,695.0,532377.0,Self-employed,4,1
APP101434,Male,39,Tier1,15000.0,591.0,50000.0,Self-employed,2,1
APP101435,Female,56,Tier2,18523.0,679.0,331211.0,Self-employed,3,0
APP101436,Male,56,Tier1,54953.0,691.0,205257.0,Salaried,0,0
APP101437,Male,62,Tier2,94410.0,695.0,232807.0,Salaried,4,1
APP101438,Female,47,Tier2,41027.0,608.0,222526.0,Salaried,3,1
APP101439,Female,42,Tier3,72276.0,752.0,162793.0,Salaried,1,1
APP101440,Male,29,Tier2,45402.0,673.0,111047.0,Salaried,0,1
APP101441,Male,49,Tier2,56105.0,715.0,233636.0,Self-employed,2,0
APP101442,Male,46,Tier1,79294.0,584.0,317404.0,Self-employed,4,1
APP101443,Male,44,Tier3,48081.0,666.0,474554.0,Unemployed,4,1
APP101444,Male,51,Tier1,41198.0,768.0,344303.0,Salaried,0,1
APP101445,Female,58,Tier1,83361.0,758.0,474981.0,Self-employed,3,0
APP101446,Female,28,Tier1,55911.0,616.0,78273.0,Self-employed,0,0
APP101447,Male,40,Tier2,76824.0,636.0,235055.0,Unemployed,1,0
APP101448,Female,53,Tier2,41295.0,601.0,406651.0,Self-employed,2,1
